--------------------
BDMEP - INMET
--------------------
Estação           : CAMPOS DO JORDAO - SP (OMM: 83714)
Latitude  (graus) : -22.75
Longitude (graus) : -45.6
Altitude  (metros): 1642.00
Estação Operante
Inicio de operação: 01/01/1939
Periodo solicitado dos dados: 01/01/1961 a 15/05/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções <http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html>
--------------------
Estacao;Data;Hora;TempMaxima;TempMinima;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83714;09/12/1963;0000;25.8;;19.06;85.25;3.666667;
83714;09/12/1963;1200;;12.4;;;;
83714;10/12/1963;0000;25.2;;18.82;86.25;4.333333;
83714;10/12/1963;1200;;13.8;;;;
83714;11/12/1963;0000;26.2;;20.1;85;4.333333;
83714;11/12/1963;1200;;13.5;;;;
83714;12/12/1963;0000;26.6;;19.92;88;3.666667;
83714;12/12/1963;1200;;15.2;;;;
83714;13/12/1963;0000;25;;18.34;92.25;3;
83714;13/12/1963;1200;;15.5;;;;
83714;14/12/1963;0000;22;;16.8;92.25;3;
83714;14/12/1963;1200;;13.4;;;;
83714;15/12/1963;0000;21.8;;15.76;92.75;4;
83714;15/12/1963;1200;;10.2;;;;
83714;16/12/1963;0000;22.4;;16.22;89.5;3;
83714;16/12/1963;1200;;11.2;;;;
83714;17/12/1963;0000;23.7;;17.22;92.75;3.666667;
83714;17/12/1963;1200;;12.4;;;;
83714;18/12/1963;0000;25.3;;17.82;91.25;3.666667;
83714;18/12/1963;1200;;11;;;;
83714;19/12/1963;0000;19.8;;15.82;94.5;2.333333;
83714;19/12/1963;1200;;14.1;;;;
83714;20/12/1963;0000;16.6;;13.38;98.5;3.666667;
83714;20/12/1963;1200;;11.3;;;;
83714;21/12/1963;0000;17.2;;11.96;92;3.666667;
83714;21/12/1963;1200;;9.4;;;;
83714;22/12/1963;0000;17.3;;11.12;92.75;4.333333;
83714;22/12/1963;1200;;8;;;;
83714;23/12/1963;0000;17.1;;10.58;91.25;2.666667;
83714;23/12/1963;1200;;4.2;;;;
83714;24/12/1963;0000;19.3;;10.12;80.75;0;
83714;24/12/1963;1200;;2.3;;;;
83714;25/12/1963;0000;18.8;;11.7;86.75;1.333333;
83714;25/12/1963;1200;;3.6;;;;
83714;26/12/1963;0000;19.7;;14.18;86.25;3.333333;
83714;26/12/1963;1200;;4.3;;;;
83714;27/12/1963;0000;19.8;;15.22;88.75;3.666667;
83714;27/12/1963;1200;;11.8;;;;
83714;28/12/1963;0000;22.8;;14.64;88;3;
83714;28/12/1963;1200;;7;;;;
83714;29/12/1963;0000;21;;14.4;86.5;3.666667;
83714;29/12/1963;1200;;8.1;;;;
83714;30/12/1963;0000;21.8;;15.04;97.5;1.666667;
83714;30/12/1963;1200;;8.2;;;;
83714;31/12/1963;0000;25.1;;17.7;90.75;2;
83714;31/12/1963;1200;;10.8;;;;
83714;01/01/1964;0000;20.2;;16.38;89;3.666667;
83714;01/01/1964;1200;;13.8;;;;
83714;02/01/1964;0000;24.9;;18.42;93.75;3.666667;
83714;02/01/1964;1200;;15.1;;;;
83714;03/01/1964;0000;25;;18.44;92.75;4.333333;
83714;03/01/1964;1200;;15;;;;
83714;04/01/1964;0000;21.4;;16.76;97;3;
83714;04/01/1964;1200;;14.8;;;;
83714;05/01/1964;0000;22.8;;16.74;92.75;4.333333;
83714;05/01/1964;1200;;13;;;;
83714;06/01/1964;0000;25.2;;16.82;92.75;3.666667;
83714;06/01/1964;1200;;11.8;;;;
83714;07/01/1964;0000;24;;17.9;98.25;3.666667;
83714;07/01/1964;1200;;12.8;;;;
83714;08/01/1964;0000;23.7;;18.62;93;4.333333;
83714;08/01/1964;1200;;14.8;;;;
83714;09/01/1964;0000;22.7;;16.66;97;3.666667;
83714;09/01/1964;1200;;14.3;;;;
83714;10/01/1964;0000;22.3;;16.7;93.25;2.333333;
83714;10/01/1964;1200;;10.7;;;;
83714;11/01/1964;0000;21.3;;16.3;93;3.666667;
83714;11/01/1964;1200;;11.8;;;;
83714;12/01/1964;0000;24.4;;17.16;89;3.666667;
83714;12/01/1964;1200;;9.4;;;;
83714;13/01/1964;0000;22;;16.54;96.5;2.333333;
83714;13/01/1964;1200;;13.4;;;;
83714;14/01/1964;0000;23.1;;15.74;83.75;3.666667;
83714;14/01/1964;1200;;11.1;;;;
83714;15/01/1964;0000;22.6;;16.56;90.5;3;
83714;15/01/1964;1200;;9.6;;;;
83714;16/01/1964;0000;24.8;;17.72;91;1.666667;
83714;16/01/1964;1200;;11;;;;
83714;17/01/1964;0000;23.2;;17.72;91;3.666667;
83714;17/01/1964;1200;;13;;;;
83714;18/01/1964;0000;19.4;;15.18;96;3;
83714;18/01/1964;1200;;13.1;;;;
83714;19/01/1964;0000;20.1;;15.1;95.75;3.666667;
83714;19/01/1964;1200;;9;;;;
83714;20/01/1964;0000;21;;15.52;90.5;3.666667;
83714;20/01/1964;1200;;10.1;;;;
83714;21/01/1964;0000;21.4;;15.32;93.5;4.333333;
83714;21/01/1964;1200;;9.8;;;;
83714;22/01/1964;0000;22.3;;15.3;96.75;3.666667;
83714;22/01/1964;1200;;10.5;;;;
83714;23/01/1964;0000;20;;15.4;97.75;3;
83714;23/01/1964;1200;;13.4;;;;
83714;24/01/1964;0000;15.8;;13.98;100;3;
83714;24/01/1964;1200;;12.6;;;;
83714;25/01/1964;0000;17.8;;14.68;99;3.666667;
83714;25/01/1964;1200;;12.6;;;;
83714;26/01/1964;0000;17.4;;14.94;99.25;2.333333;
83714;26/01/1964;1200;;13.3;;;;
83714;27/01/1964;0000;22;;16.48;100;3;
83714;27/01/1964;1200;;14;;;;
83714;28/01/1964;0000;22.8;;16.64;97.75;1.333333;
83714;28/01/1964;1200;;12.4;;;;
83714;29/01/1964;0000;21.5;;17.8;96.75;3;
83714;29/01/1964;1200;;14.8;;;;
83714;30/01/1964;0000;25.5;;18.78;90.5;3.666667;
83714;30/01/1964;1200;;12.6;;;;
83714;31/01/1964;0000;26.8;;19.84;92.75;2;
83714;31/01/1964;1200;;13.9;;;;
83714;01/02/1964;0000;25;;19.06;95;2.333333;
83714;01/02/1964;1200;;16.8;;;;
83714;02/02/1964;0000;24.8;;18.42;97;3;
83714;02/02/1964;1200;;15.7;;;;
83714;03/02/1964;0000;21.8;;17.82;98;3;
83714;03/02/1964;1200;;15.7;;;;
83714;04/02/1964;0000;21;;16.26;96.25;3;
83714;04/02/1964;1200;;13.9;;;;
83714;05/02/1964;0000;24;;16.84;88;3;
83714;05/02/1964;1200;;11;;;;
83714;06/02/1964;0000;25.2;;17.22;90;4.333333;
83714;06/02/1964;1200;;11.9;;;;
83714;07/02/1964;0000;26.4;;18.52;92.25;2;
83714;07/02/1964;1200;;10.1;;;;
83714;08/02/1964;0000;25.2;;19.44;97.75;3;
83714;08/02/1964;1200;;14.2;;;;
83714;09/02/1964;0000;25.6;;18.84;93.25;3;
83714;09/02/1964;1200;;13.8;;;;
83714;10/02/1964;0000;24.5;;18.5;96;2.333333;
83714;10/02/1964;1200;;14;;;;
83714;11/02/1964;0000;23;;18.34;93.5;1.666667;
83714;11/02/1964;1200;;15;;;;
83714;12/02/1964;0000;22.6;;18.26;96.75;2.333333;
83714;12/02/1964;1200;;16.3;;;;
83714;13/02/1964;0000;21.5;;17.74;95.25;2.333333;
83714;13/02/1964;1200;;15;;;;
83714;14/02/1964;0000;17.8;;16;99.25;3;
83714;14/02/1964;1200;;15;;;;
83714;15/02/1964;0000;20;;16.96;99;2.333333;
83714;15/02/1964;1200;;15;;;;
83714;16/02/1964;0000;23;;17.6;98;3;
83714;16/02/1964;1200;;15.8;;;;
83714;17/02/1964;0000;21.2;;16.92;97.25;3.666667;
83714;17/02/1964;1200;;15.2;;;;
83714;18/02/1964;0000;23.7;;18.26;92.5;2.333333;
83714;18/02/1964;1200;;15.2;;;;
83714;19/02/1964;0000;21.3;;17.2;95.75;2.333333;
83714;19/02/1964;1200;;15.5;;;;
83714;20/02/1964;0000;23.2;;15.44;96.25;3.666667;
83714;20/02/1964;1200;;12.3;;;;
83714;21/02/1964;0000;18;;13.36;98;3.666667;
83714;21/02/1964;1200;;11.6;;;;
83714;22/02/1964;0000;18.1;;14.44;96.5;3.666667;
83714;22/02/1964;1200;;10.5;;;;
83714;23/02/1964;0000;19.4;;14.88;97.25;1.666667;
83714;23/02/1964;1200;;12;;;;
83714;24/02/1964;0000;21.2;;14.98;92.75;2.333333;
83714;24/02/1964;1200;;10.5;;;;
83714;25/02/1964;0000;20.2;;15.66;93.75;3;
83714;25/02/1964;1200;;10.6;;;;
83714;26/02/1964;0000;24;;17.62;91.5;3;
83714;26/02/1964;1200;;12.5;;;;
83714;27/02/1964;0000;23.8;;16.36;92.25;3;
83714;27/02/1964;1200;;11.4;;;;
83714;28/02/1964;0000;23.2;;15.72;90.75;3.666667;
83714;28/02/1964;1200;;9.8;;;;
83714;29/02/1964;0000;22.2;;17.34;91.75;3.666667;
83714;29/02/1964;1200;;12.1;;;;
83714;01/03/1964;0000;21.8;;16.3;94.5;1.333333;
83714;01/03/1964;1200;;10;;;;
83714;02/03/1964;0000;23.9;;16.46;91.75;2;
83714;02/03/1964;1200;;9.6;;;;
83714;03/03/1964;0000;24.7;;16.76;90.5;2;
83714;03/03/1964;1200;;9.4;;;;
83714;04/03/1964;0000;25;;15.64;89;1;
83714;04/03/1964;1200;;8.2;;;;
83714;05/03/1964;0000;25.2;;16.38;86.5;3;
83714;05/03/1964;1200;;8.3;;;;
83714;06/03/1964;0000;24.8;;17.1;89.5;2.666667;
83714;06/03/1964;1200;;10.7;;;;
83714;07/03/1964;0000;22.9;;16.78;91.75;2.333333;
83714;07/03/1964;1200;;10.8;;;;
83714;08/03/1964;0000;19.2;;14.76;99.25;3;
83714;08/03/1964;1200;;11.8;;;;
83714;09/03/1964;0000;23.2;;16.4;92.5;3.666667;
83714;09/03/1964;1200;;10.4;;;;
83714;10/03/1964;0000;22.2;;15.8;91.75;3.666667;
83714;10/03/1964;1200;;8;;;;
83714;11/03/1964;0000;24.8;;17.06;89;3;
83714;11/03/1964;1200;;10.7;;;;
83714;12/03/1964;0000;25.9;;17.6;86.5;4.333333;
83714;12/03/1964;1200;;12.8;;;;
83714;13/03/1964;0000;25.4;;16.42;85.5;2;
83714;13/03/1964;1200;;7.2;;;;
83714;14/03/1964;0000;25.5;;17.54;92;5;
83714;14/03/1964;1200;;9.2;;;;
83714;15/03/1964;0000;20;;17.12;95.25;2.333333;
83714;15/03/1964;1200;;15;;;;
83714;16/03/1964;0000;18.2;;12.72;99.5;3;
83714;16/03/1964;1200;;10.1;;;;
83714;17/03/1964;0000;15.2;;11.38;94;3;
83714;17/03/1964;1200;;7.9;;;;
83714;18/03/1964;0000;15.9;;12.42;93.5;1.666667;
83714;18/03/1964;1200;;7.6;;;;
83714;19/03/1964;0000;19.7;;13.92;94.25;1.333333;
83714;19/03/1964;1200;;9.7;;;;
83714;20/03/1964;0000;20.1;;14.12;92.75;1.666667;
83714;20/03/1964;1200;;9.4;;;;
83714;21/03/1964;0000;21.7;;13.9;92.5;0.666667;
83714;21/03/1964;1200;;8;;;;
83714;22/03/1964;0000;23;;12.88;83;1;
83714;22/03/1964;1200;;5.1;;;;
83714;23/03/1964;0000;22.6;;14.56;88.5;1;
83714;23/03/1964;1200;;9.2;;;;
83714;24/03/1964;0000;23.8;;14.4;88.75;0;
83714;24/03/1964;1200;;7;;;;
83714;25/03/1964;0000;24.2;;14.88;86.75;0;
83714;25/03/1964;1200;;6.2;;;;
83714;26/03/1964;0000;24.4;;16.32;84;0;
83714;26/03/1964;1200;;7.8;;;;
83714;27/03/1964;0000;24.6;;17.76;87.25;3;
83714;27/03/1964;1200;;9.1;;;;
83714;28/03/1964;0000;23.8;;17.68;90.75;3.666667;
83714;28/03/1964;1200;;14;;;;
83714;29/03/1964;0000;19.7;;16.28;95.5;3;
83714;29/03/1964;1200;;12.8;;;;
83714;30/03/1964;0000;17.1;;14.42;97;3;
83714;30/03/1964;1200;;13.2;;;;
83714;31/03/1964;0000;17.1;;15.26;95.75;1.333333;
83714;31/03/1964;1200;;13.2;;;;
83714;01/05/1964;0000;18.6;;12.56;99.5;2.333333;
83714;01/05/1964;1200;;6.2;;;;
83714;02/05/1964;0000;16.4;;11.58;94.25;3.666667;
83714;02/05/1964;1200;;9.5;;;;
83714;03/05/1964;0000;14.8;;9.92;96;2.333333;
83714;03/05/1964;1200;;7.8;;;;
83714;04/05/1964;0000;17.3;;10.3;88.5;2.333333;
83714;04/05/1964;1200;;2.6;;;;
83714;05/05/1964;0000;13;;9.56;99.5;1.666667;
83714;05/05/1964;1200;;6.2;;;;
83714;06/05/1964;0000;15;;11.4;100;2.333333;
83714;06/05/1964;1200;;6.2;;;;
83714;07/05/1964;0000;20.2;;11.56;94.25;1.666667;
83714;07/05/1964;1200;;6.1;;;;
83714;08/05/1964;0000;19.5;;10.98;84.75;2.333333;
83714;08/05/1964;1200;;3.7;;;;
83714;09/05/1964;0000;19.4;;11.1;86.25;0.666667;
83714;09/05/1964;1200;;2;;;;
83714;10/05/1964;0000;19.3;;13.22;92;3;
83714;10/05/1964;1200;;7.5;;;;
83714;11/05/1964;0000;19.9;;15.22;90.5;0.666667;
83714;11/05/1964;1200;;5.6;;;;
83714;12/05/1964;0000;21.2;;11.68;89.75;1.333333;
83714;12/05/1964;1200;;2;;;;
83714;13/05/1964;0000;20;;12.72;96.5;1.666667;
83714;13/05/1964;1200;;4.4;;;;
83714;14/05/1964;0000;18.4;;13.48;98;1;
83714;14/05/1964;1200;;10.7;;;;
83714;15/05/1964;0000;19.4;;11.58;92.75;2;
83714;15/05/1964;1200;;6.7;;;;
83714;16/05/1964;0000;19;;9.56;92.5;0.666667;
83714;16/05/1964;1200;;4.2;;;;
83714;17/05/1964;0000;18;;9.12;89.75;0.333333;
83714;17/05/1964;1200;;0.2;;;;
83714;18/05/1964;0000;16.6;;8.96;90.75;0.666667;
83714;18/05/1964;1200;;1.8;;;;
83714;19/05/1964;0000;16.5;;8.14;92.25;0.666667;
83714;19/05/1964;1200;;2.2;;;;
83714;20/05/1964;0000;18.6;;10.78;94;0.666667;
83714;20/05/1964;1200;;0.4;;;;
83714;21/05/1964;0000;17.7;;12.46;98.25;0.666667;
83714;21/05/1964;1200;;7.7;;;;
83714;22/05/1964;0000;21.7;;13.9;94.75;2;
83714;22/05/1964;1200;;9.7;;;;
83714;23/05/1964;0000;21.9;;13.5;91.5;0.666667;
83714;23/05/1964;1200;;5.7;;;;
83714;24/05/1964;0000;20.2;;13.38;89.75;2;
83714;24/05/1964;1200;;7.5;;;;
83714;25/05/1964;0000;20.4;;10.08;89.75;1;
83714;25/05/1964;1200;;5.2;;;;
83714;26/05/1964;0000;19.7;;7.66;88.25;0.333333;
83714;26/05/1964;1200;;0;;;;
83714;27/05/1964;0000;20;;8.94;91.75;1.333333;
83714;27/05/1964;1200;;1.4;;;;
83714;28/05/1964;0000;18.2;;7.92;86.75;1.666667;
83714;28/05/1964;1200;;-0.8;;;;
83714;29/05/1964;0000;13.3;;9.26;99;3.666667;
83714;29/05/1964;1200;;5.8;;;;
83714;30/05/1964;0000;10.3;;6.64;99.25;4.333333;
83714;30/05/1964;1200;;5.1;;;;
83714;31/05/1964;0000;12.8;;5.76;98.75;2.333333;
83714;31/05/1964;1200;;3;;;;
83714;01/06/1964;0000;17.6;;6.68;89.5;0.666667;
83714;01/06/1964;1200;;-2;;;;
83714;02/06/1964;0000;18.3;;7.06;84.25;1.333333;
83714;02/06/1964;1200;;-3;;;;
83714;03/06/1964;0000;17.7;;6.78;96;0.666667;
83714;03/06/1964;1200;;-3;;;;
83714;04/06/1964;0000;17.2;;13.28;96.75;3.333333;
83714;04/06/1964;1200;;2.8;;;;
83714;05/06/1964;0000;15.5;;9.98;93.25;4;
83714;05/06/1964;1200;;2.8;;;;
83714;06/06/1964;0000;13.2;;5.46;78.5;0;
83714;06/06/1964;1200;;0.6;;;;
83714;07/06/1964;0000;16;;6.54;79.25;0;
83714;07/06/1964;1200;;-0.3;;;;
83714;08/06/1964;0000;17;;7.26;90.5;0.333333;
83714;08/06/1964;1200;;-0.3;;;;
83714;09/06/1964;0000;19.1;;9.5;89.75;1.333333;
83714;09/06/1964;1200;;1.2;;;;
83714;10/06/1964;0000;17.2;;11.8;93.25;3.666667;
83714;10/06/1964;1200;;3.8;;;;
83714;11/06/1964;0000;15.8;;13.2;99.75;1.666667;
83714;11/06/1964;1200;;11;;;;
83714;12/06/1964;0000;19.2;;13.52;95.75;0.666667;
83714;12/06/1964;1200;;9;;;;
83714;13/06/1964;0000;16.4;;11.46;97;2.333333;
83714;13/06/1964;1200;;5.6;;;;
83714;14/06/1964;0000;16.3;;12.86;99.75;2.333333;
83714;14/06/1964;1200;;10.7;;;;
83714;15/06/1964;0000;15.6;;12.84;99;1;
83714;15/06/1964;1200;;10.4;;;;
83714;16/06/1964;0000;16.9;;13.66;98.25;1.666667;
83714;16/06/1964;1200;;11.9;;;;
83714;17/06/1964;0000;16.3;;9.26;92.75;1.666667;
83714;17/06/1964;1200;;6.5;;;;
83714;18/06/1964;0000;17.5;;7.18;85.25;0;
83714;18/06/1964;1200;;1;;;;
83714;19/06/1964;0000;12.1;;8.46;93.75;1.333333;
83714;19/06/1964;1200;;0.2;;;;
83714;20/06/1964;0000;18.6;;11.24;92.5;0.333333;
83714;20/06/1964;1200;;7.4;;;;
83714;21/06/1964;0000;19.1;;8.86;91;0.666667;
83714;21/06/1964;1200;;2.4;;;;
83714;22/06/1964;0000;19.4;;9.24;92.5;0.666667;
83714;22/06/1964;1200;;0.2;;;;
83714;23/06/1964;0000;19.5;;11.72;93.25;3;
83714;23/06/1964;1200;;3.7;;;;
83714;24/06/1964;0000;19.6;;10.8;94;1;
83714;24/06/1964;1200;;2.8;;;;
83714;25/06/1964;0000;21.4;;11.9;95.75;2.333333;
83714;25/06/1964;1200;;3.2;;;;
83714;26/06/1964;0000;13.2;;10.12;97.5;0.333333;
83714;26/06/1964;1200;;8.8;;;;
83714;27/06/1964;0000;13.8;;10.66;97.5;1.666667;
83714;27/06/1964;1200;;7.2;;;;
83714;28/06/1964;0000;19.8;;12.52;88.25;1.666667;
83714;28/06/1964;1200;;9.8;;;;
83714;29/06/1964;0000;15.5;;9.96;94.5;0.333333;
83714;29/06/1964;1200;;7.5;;;;
83714;30/06/1964;0000;15.8;;9.16;96.5;2.333333;
83714;30/06/1964;1200;;6.2;;;;
83714;01/07/1964;0000;15.6;;10.32;96.75;1.666667;
83714;01/07/1964;1200;;6.2;;;;
83714;02/07/1964;0000;15.8;;10.48;100;2.333333;
83714;02/07/1964;1200;;6.4;;;;
83714;03/07/1964;0000;15.8;;9.64;99;3;
83714;03/07/1964;1200;;7;;;;
83714;04/07/1964;0000;13.6;;9.78;98.25;3;
83714;04/07/1964;1200;;7.9;;;;
83714;05/07/1964;0000;10.2;;6.62;99.5;2;
83714;05/07/1964;1200;;4.4;;;;
83714;06/07/1964;0000;15.1;;7.86;94;2;
83714;06/07/1964;1200;;2.2;;;;
83714;07/07/1964;0000;17.7;;8.54;91;1.666667;
83714;07/07/1964;1200;;0.2;;;;
83714;08/07/1964;0000;18.5;;9.2;92.5;3;
83714;08/07/1964;1200;;0.2;;;;
83714;09/07/1964;0000;18.2;;10.46;96.75;2.333333;
83714;09/07/1964;1200;;5.3;;;;
83714;10/07/1964;0000;19;;10.08;92.5;1.666667;
83714;10/07/1964;1200;;4.8;;;;
83714;11/07/1964;0000;19.5;;9.78;90.25;1;
83714;11/07/1964;1200;;2.2;;;;
83714;12/07/1964;0000;17.2;;8.76;93.5;1.666667;
83714;12/07/1964;1200;;1.5;;;;
83714;13/07/1964;0000;18;;8.6;92;1;
83714;13/07/1964;1200;;0.6;;;;
83714;14/07/1964;0000;17.8;;8.04;76.25;0;
83714;14/07/1964;1200;;-0.2;;;;
83714;15/07/1964;0000;18.3;;8.1;89.5;1;
83714;15/07/1964;1200;;-1.4;;;;
83714;16/07/1964;0000;17.6;;9.66;91.75;2;
83714;16/07/1964;1200;;-0.8;;;;
83714;17/07/1964;0000;15.7;;9.02;96;3;
83714;17/07/1964;1200;;6.2;;;;
83714;18/07/1964;0000;16;;7.88;95.75;2.333333;
83714;18/07/1964;1200;;1.8;;;;
83714;19/07/1964;0000;11.8;;7.4;92.25;1.666667;
83714;19/07/1964;1200;;2.2;;;;
83714;20/07/1964;0000;15;;9.06;93.75;2.333333;
83714;20/07/1964;1200;;6.4;;;;
83714;21/07/1964;0000;14.4;;6.38;94.5;1.333333;
83714;21/07/1964;1200;;3.3;;;;
83714;22/07/1964;0000;15.4;;5.72;83.75;1;
83714;22/07/1964;1200;;-2;;;;
83714;23/07/1964;0000;16.8;;7.16;76.25;0.666667;
83714;23/07/1964;1200;;-3;;;;
83714;24/07/1964;0000;13.2;;8.36;95.25;2.333333;
83714;24/07/1964;1200;;0.6;;;;
83714;25/07/1964;0000;11;;9.86;95;4.333333;
83714;25/07/1964;1200;;8.4;;;;
83714;26/07/1964;0000;15.2;;7.66;91.5;1.666667;
83714;26/07/1964;1200;;3.6;;;;
83714;27/07/1964;0000;9.5;;4.3;97.5;2.333333;
83714;27/07/1964;1200;;1.6;;;;
83714;28/07/1964;0000;13.8;;5.26;82.75;2;
83714;28/07/1964;1200;;0.4;;;;
83714;29/07/1964;0000;16;;5.16;74.75;1.333333;
83714;29/07/1964;1200;;-2.8;;;;
83714;30/07/1964;0000;17.6;;6.72;95.5;1.666667;
83714;30/07/1964;1200;;-3;;;;
83714;31/07/1964;0000;18.8;;7.96;89;2;
83714;31/07/1964;1200;;1.4;;;;
83714;01/08/1964;0000;18.6;;9.12;90.25;3;
83714;01/08/1964;1200;;0.6;;;;
83714;02/08/1964;0000;20.2;;9.78;83.25;1.666667;
83714;02/08/1964;1200;;3.1;;;;
83714;03/08/1964;0000;20.4;;10.64;91;1.333333;
83714;03/08/1964;1200;;0;;;;
83714;04/08/1964;0000;13.6;;9.8;97.5;2.333333;
83714;04/08/1964;1200;;7.9;;;;
83714;05/08/1964;0000;16.1;;8.6;88.25;2.666667;
83714;05/08/1964;1200;;5.3;;;;
83714;06/08/1964;0000;18;;7.12;76.25;0.333333;
83714;06/08/1964;1200;;-1.4;;;;
83714;07/08/1964;0000;17.2;;8.6;89.5;1.333333;
83714;07/08/1964;1200;;-0.4;;;;
83714;08/08/1964;0000;18;;9.48;88.25;2.333333;
83714;08/08/1964;1200;;1.6;;;;
83714;09/08/1964;0000;20;;11.54;84;3;
83714;09/08/1964;1200;;1.2;;;;
83714;10/08/1964;0000;14.9;;8.7;96;1.333333;
83714;10/08/1964;1200;;4;;;;
83714;11/08/1964;0000;18.9;;10.78;88.25;1.333333;
83714;11/08/1964;1200;;0.6;;;;
83714;12/08/1964;0000;18;;10.76;83.5;3;
83714;12/08/1964;1200;;0.6;;;;
83714;13/08/1964;0000;16.7;;9.64;89.75;1.333333;
83714;13/08/1964;1200;;2.1;;;;
83714;14/08/1964;0000;16.9;;11.14;87.25;2.333333;
83714;14/08/1964;1200;;1.8;;;;
83714;15/08/1964;0000;19;;8.84;86.5;2.333333;
83714;15/08/1964;1200;;0.6;;;;
83714;16/08/1964;0000;20;;10.92;91;2.333333;
83714;16/08/1964;1200;;1.6;;;;
83714;17/08/1964;0000;21;;12.04;90.5;1.333333;
83714;17/08/1964;1200;;4;;;;
83714;18/08/1964;0000;20.4;;12.64;91.5;3.666667;
83714;18/08/1964;1200;;5;;;;
83714;19/08/1964;0000;22;;15.62;89.25;1.666667;
83714;19/08/1964;1200;;8.3;;;;
83714;20/08/1964;0000;15.6;;12.12;99.75;2;
83714;20/08/1964;1200;;10.7;;;;
83714;21/08/1964;0000;17.4;;13.16;98;1.666667;
83714;21/08/1964;1200;;11.2;;;;
83714;22/08/1964;0000;21.8;;15.9;94;3;
83714;22/08/1964;1200;;10;;;;
83714;23/08/1964;0000;19;;12.86;93;2.333333;
83714;23/08/1964;1200;;10.7;;;;
83714;24/08/1964;0000;18.2;;11.46;95.75;2.333333;
83714;24/08/1964;1200;;5.6;;;;
83714;25/08/1964;0000;23;;14.36;87.25;1.666667;
83714;25/08/1964;1200;;5;;;;
83714;26/08/1964;0000;23.8;;14.54;91;1.666667;
83714;26/08/1964;1200;;7.6;;;;
83714;27/08/1964;0000;22.8;;14.64;91.5;1;
83714;27/08/1964;1200;;5.4;;;;
83714;28/08/1964;0000;23.6;;14.64;87.5;1.333333;
83714;28/08/1964;1200;;5;;;;
83714;29/08/1964;0000;23.7;;14.24;86.25;3;
83714;29/08/1964;1200;;5;;;;
83714;30/08/1964;0000;21.6;;14.86;92.5;2.333333;
83714;30/08/1964;1200;;8.7;;;;
83714;31/08/1964;0000;22.6;;15.04;90;3;
83714;31/08/1964;1200;;9;;;;
83714;01/09/1964;0000;23.6;;17.04;82.5;3;
83714;01/09/1964;1200;;9.2;;;;
83714;02/09/1964;0000;21;;11.66;96.25;5;
83714;02/09/1964;1200;;6.7;;;;
83714;03/09/1964;0000;10.4;;6.04;92.25;2.333333;
83714;03/09/1964;1200;;4;;;;
83714;04/09/1964;0000;18.2;;7.48;88;1.333333;
83714;04/09/1964;1200;;-2.4;;;;
83714;05/09/1964;0000;20.1;;8.4;84.5;2.333333;
83714;05/09/1964;1200;;-1.4;;;;
83714;06/09/1964;0000;20.8;;11.34;91;2;
83714;06/09/1964;1200;;0.7;;;;
83714;07/09/1964;0000;20.7;;12.24;88;1.666667;
83714;07/09/1964;1200;;3.5;;;;
83714;08/09/1964;0000;22.8;;12.68;86.75;1.666667;
83714;08/09/1964;1200;;3.4;;;;
83714;09/09/1964;0000;21.6;;14.06;89.5;1.333333;
83714;09/09/1964;1200;;3.5;;;;
83714;10/09/1964;0000;23.8;;13.56;95.75;2.333333;
83714;10/09/1964;1200;;5.8;;;;
83714;11/09/1964;0000;13.8;;10.24;95.75;2.333333;
83714;11/09/1964;1200;;5.8;;;;
83714;12/09/1964;0000;20.5;;13.06;93.25;2.333333;
83714;12/09/1964;1200;;8;;;;
83714;13/09/1964;0000;20.5;;12.42;90.5;2;
83714;13/09/1964;1200;;5;;;;
83714;14/09/1964;0000;23;;12.54;87.5;2.333333;
83714;14/09/1964;1200;;4.6;;;;
83714;15/09/1964;0000;25;;12.42;81.25;1.333333;
83714;15/09/1964;1200;;1.4;;;;
83714;16/09/1964;0000;24.2;;12.26;92.75;2.333333;
83714;16/09/1964;1200;;2;;;;
83714;17/09/1964;0000;23.3;;15.3;73;3.666667;
83714;17/09/1964;1200;;3;;;;
83714;18/09/1964;0000;23;;13.5;85.25;3;
83714;18/09/1964;1200;;5;;;;
83714;19/09/1964;0000;18.7;;12.14;90.75;2.666667;
83714;19/09/1964;1200;;3.6;;;;
83714;20/09/1964;0000;26.6;;15.28;79.25;1.333333;
83714;20/09/1964;1200;;3.4;;;;
83714;21/09/1964;0000;24.1;;13.14;85;2.333333;
83714;21/09/1964;1200;;2.8;;;;
83714;22/09/1964;0000;19.2;;13.28;88;3;
83714;22/09/1964;1200;;3.8;;;;
83714;23/09/1964;0000;23.8;;14.3;87.25;3.666667;
83714;23/09/1964;1200;;6;;;;
83714;24/09/1964;0000;18.4;;13.96;88;2.666667;
83714;24/09/1964;1200;;8.2;;;;
83714;25/09/1964;0000;14;;12.02;99.75;3;
83714;25/09/1964;1200;;11.3;;;;
83714;26/09/1964;0000;15.4;;12.36;97.25;3.666667;
83714;26/09/1964;1200;;10.6;;;;
83714;27/09/1964;0000;21.8;;14.08;97;2;
